;NO;FR;ES;CH;SE;AT;IT;RO;BG;PT;ME;RS
2015-01-09 22:00:00;5142.3;1458.3;4509.4;344.5;3428.2;130.6;287.3;380.9;376.2;477.7;114.4;73.4
2015-01-09 23:00:00;5142.3;1458.3;4509.4;344.5;3428.2;130.6;287.3;380.9;376.2;477.7;114.4;73.4
2015-01-10 00:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 01:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 02:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 03:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 04:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 05:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 06:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 07:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 08:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 09:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 10:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 11:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 12:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 13:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 14:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 15:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 16:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 17:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 18:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 19:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 20:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 21:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 22:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-10 23:00:00;5013.4;1729.7;4446.1;458.7;3394.4;140.5;332.9;366.9;326.0;463.6;128.8;69.5
2015-01-11 00:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 01:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 02:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 03:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 04:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 05:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 06:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 07:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 08:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 09:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 10:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 11:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 12:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 13:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 14:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 15:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 16:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 17:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 18:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 19:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 20:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 21:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 22:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-11 23:00:00;4759.7;1599.5;4392.7;429.9;3328.7;143.2;353.9;397.8;355.2;476.8;152.8;71.0
2015-01-12 00:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 01:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 02:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 03:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 04:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 05:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 06:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 07:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 08:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 09:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 10:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 11:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 12:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 13:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 14:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 15:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 16:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 17:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 18:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 19:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 20:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 21:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 22:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-12 23:00:00;4598.3;1608.7;4222.2;434.0;3215.8;142.9;337.4;374.7;378.4;470.8;129.0;66.3
2015-01-13 00:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 01:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 02:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 03:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 04:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 05:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 06:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 07:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 08:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 09:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 10:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 11:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 12:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 13:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 14:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 15:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 16:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 17:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 18:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 19:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 20:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 21:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 22:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-13 23:00:00;4394.6;1415.8;4275.4;347.7;3200.7;130.1;248.5;379.0;394.4;470.4;121.7;70.0
2015-01-14 00:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 01:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 02:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 03:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 04:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 05:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 06:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 07:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 08:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 09:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 10:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 11:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 12:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 13:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 14:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 15:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 16:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 17:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 18:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 19:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 20:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 21:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 22:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-14 23:00:00;4699.6;1463.3;4327.7;327.2;3179.7;128.7;234.9;358.3;351.8;485.1;95.2;68.9
2015-01-15 00:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 01:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 02:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 03:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 04:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 05:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 06:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 07:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 08:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 09:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 10:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 11:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 12:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 13:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 14:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 15:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 16:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 17:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 18:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 19:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 20:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 21:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 22:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-15 23:00:00;4591.5;1445.7;4228.9;327.0;3189.2;124.9;257.7;339.1;342.2;479.9;104.3;67.0
2015-01-16 00:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 01:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 02:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 03:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 04:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 05:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 06:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 07:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 08:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 09:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 10:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 11:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 12:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 13:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 14:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 15:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 16:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 17:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 18:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 19:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 20:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 21:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 22:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-16 23:00:00;4198.7;1490.4;4560.1;360.0;3134.7;127.4;267.4;328.1;344.1;507.3;95.6;61.0
2015-01-17 00:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 01:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 02:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 03:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 04:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 05:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 06:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 07:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 08:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 09:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 10:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 11:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 12:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 13:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 14:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 15:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 16:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 17:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 18:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 19:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 20:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 21:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 22:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-17 23:00:00;4442.8;1657.9;4489.8;397.7;3158.7;131.9;288.9;333.4;330.8;504.3;92.5;65.1
2015-01-18 00:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 01:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 02:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 03:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 04:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 05:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 06:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 07:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 08:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 09:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 10:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 11:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 12:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 13:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 14:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 15:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 16:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 17:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 18:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
2015-01-18 19:00:00;4524.0;1594.4;4545.0;398.7;3102.9;131.0;337.3;342.4;353.1;522.3;118.1;63.5
